student_id,course_id,course_seq_no,status,is_major_ind,semester_seq_no
103685,1091,2,completed,0,1
103685,1389,3,completed,1,1
103685,701,4,completed,0,1
100698,22,0,completed,0,1
100698,1275,1,completed,0,1
100698,168,2,completed,0,1
100698,1329,3,completed,1,1
100698,52,4,completed,0,1
100706,223,9,completed,0,2
101690,1330,7,completed,1,2
101690,1319,8,completed,1,2
101690,1472,9,completed,0,2
102716,1330,8,completed,0,2
102716,1404,9,completed,1,2
100708,396,5,completed,0,2
100708,227,6,completed,0,2
100708,1395,7,completed,1,2
100708,1391,8,completed,1,2
103695,1321,5,completed,1,2
103695,1245,6,completed,0,2
100700,1388,0,completed,1,1
100700,1390,1,completed,1,1
100700,1402,2,completed,1,1
100700,1395,3,completed,1,1
100700,1391,4,completed,1,1
100708,1396,9,completed,1,2
101688,861,0,completed,0,1
101688,1242,1,completed,0,1
101688,6,2,completed,0,1
101688,1281,3,completed,1,1
101688,1277,4,completed,1,1
102719,1458,5,completed,0,2
102719,274,6,completed,0,2
102719,1289,7,completed,1,2
103695,1492,7,completed,0,2
103695,228,8,completed,0,2
103695,1320,9,completed,1,2
100701,1388,0,completed,1,1
100701,1316,1,completed,0,1
100701,1390,2,completed,1,1
100701,1402,3,completed,1,1
100701,1194,4,completed,0,1
101694,1245,5,completed,0,2
101694,393,6,completed,0,2
102719,998,8,completed,0,2
102719,1282,9,completed,1,2
101690,1314,0,completed,1,1
101690,1315,1,completed,1,1
101690,1709,2,completed,0,1
101690,1316,3,completed,1,1
101690,1430,4,completed,0,1
101694,703,7,completed,0,2
101694,777,8,completed,0,2
101694,658,9,completed,0,2
100706,259,0,completed,0,1
100706,1090,1,completed,1,1
100706,862,2,completed,0,1
100706,1091,3,completed,1,1
100706,1243,4,completed,0,1
100713,655,5,completed,0,2
100713,7,6,completed,0,2
100713,663,7,completed,0,2
100713,1282,8,completed,1,2
101699,1289,5,completed,1,2
101699,1279,6,completed,1,2
100713,170,9,completed,0,2
100716,1093,5,completed,0,2
100716,1685,6,completed,0,2
100716,20,7,completed,0,2
100716,1290,8,completed,0,2
101699,1428,7,completed,0,2
101699,1284,8,completed,1,2
101699,1280,9,completed,1,2
102716,1423,0,completed,0,1
102716,1388,1,completed,1,1
102716,1389,2,completed,1,1
102716,1402,3,completed,1,1
102716,1395,4,completed,1,1
102725,869,5,completed,0,2
102725,228,6,completed,0,2
102725,1318,7,completed,1,2
103695,22,0,completed,0,1
103695,1587,1,completed,0,1
103695,1274,2,completed,0,1
103695,1589,3,completed,0,1
103695,1390,4,completed,0,1
100708,1388,0,completed,1,1
100708,1389,1,completed,1,1
100708,1457,2,completed,0,1
100708,1390,3,completed,1,1
100708,1402,4,completed,1,1
100716,64,9,completed,0,2
101694,1090,0,completed,1,1
101694,241,1,completed,0,1
101694,1091,2,completed,1,1
101694,1243,3,completed,0,1
101694,1099,4,completed,0,1
102725,1330,8,completed,1,2
102725,1493,9,completed,0,2
102726,1289,5,completed,1,2
102726,56,6,completed,0,2
102726,999,7,completed,0,2
103706,1328,5,completed,0,2
103706,55,6,completed,0,2
102726,1290,8,completed,1,2
102726,1283,9,completed,1,2
103706,1430,7,completed,0,2
103706,1458,8,completed,0,2
103706,1329,9,completed,0,2
102719,1274,0,completed,1,1
102719,1053,1,completed,0,1
102719,1673,2,completed,0,1
102719,1281,3,completed,1,1
102719,1277,4,completed,1,1
101699,1274,0,completed,1,1
101699,1671,1,completed,0,1
101699,1275,2,completed,1,1
101699,392,3,completed,0,1
101699,1277,4,completed,1,1
100713,1274,0,completed,1,1
100713,5,1,completed,0,1
100713,472,2,completed,0,1
100713,49,3,completed,0,1
100713,1275,4,completed,1,1
103713,1202,5,completed,1,2
103713,567,6,completed,0,2
100716,1090,0,completed,1,1
100716,1315,1,completed,0,1
100716,6,2,completed,0,1
100716,1091,3,completed,1,1
100716,1275,4,completed,0,1
103706,1090,0,completed,1,1
103706,1091,1,completed,1,1
103706,1315,2,completed,0,1
103706,7,3,completed,0,1
103706,391,4,completed,0,1
103713,1703,7,completed,0,2
103713,1263,8,completed,1,2
103713,1115,9,completed,1,2
102725,1577,0,completed,0,1
102725,1684,1,completed,0,1
102725,1315,2,completed,1,1
102725,1328,3,completed,1,1
102725,1321,4,completed,1,1
100729,1200,5,completed,1,2
100729,1096,6,completed,1,2
100729,565,7,completed,0,2
100729,1101,8,completed,1,2
102726,1274,0,completed,1,1
102726,1275,1,completed,1,1
102726,997,2,completed,0,1
102726,1281,3,completed,1,1
102726,1277,4,completed,1,1
100729,1208,9,completed,1,2
103720,1676,5,completed,0,2
103720,1202,6,completed,1,2
100734,7,5,completed,0,2
100734,1390,6,completed,1,2
100734,1402,7,completed,1,2
100734,1395,8,completed,1,2
101721,1710,5,completed,0,2
101721,1245,6,completed,1,2
103713,763,0,completed,0,1
103713,713,1,completed,0,1
103713,1066,2,completed,0,1
103713,276,3,completed,0,1
103713,1681,4,completed,0,1
103720,1260,7,completed,1,2
103720,1333,8,completed,0,2
103720,1112,9,completed,1,2
100734,1391,9,completed,1,2
101721,1096,7,completed,1,2
101721,487,8,completed,0,2
101721,1101,9,completed,1,2
101723,1256,5,completed,1,2
101723,76,6,completed,0,2
102739,228,5,completed,0,2
102739,664,6,completed,0,2
102739,1319,7,completed,0,2
101723,1250,7,completed,1,2
101723,1603,8,completed,0,2
101723,1097,9,completed,1,2
102739,1717,8,completed,0,2
102739,1202,9,completed,0,2
100729,762,0,completed,0,1
100729,1094,1,completed,1,1
100729,1099,2,completed,1,1
100729,1256,3,completed,1,1
100729,1095,4,completed,1,1
103729,1403,5,completed,1,2
103729,1580,6,completed,0,2
101721,762,0,completed,0,1
101721,1093,1,completed,1,1
101721,1708,2,completed,0,1
101721,1094,3,completed,1,1
101721,1256,4,completed,1,1
103720,1455,0,completed,0,1
103720,1193,1,completed,1,1
103720,70,2,completed,0,1
103720,1194,3,completed,1,1
103720,1580,4,completed,0,1
103729,1396,7,completed,1,2
103729,206,8,completed,0,2
103729,1392,9,completed,1,2
102745,474,5,completed,0,2
102745,228,6,completed,0,2
102745,769,7,completed,0,2
100734,1388,0,completed,1,1
100734,166,1,completed,0,1
100734,1455,2,completed,0,1
100734,1389,3,completed,1,1
100734,1578,4,completed,0,1
101723,284,0,completed,0,1
101723,1193,1,completed,1,1
101723,1248,2,completed,1,1
101723,775,3,completed,0,1
101723,1099,4,completed,1,1
102745,1196,8,completed,1,2
102745,1208,9,completed,1,2
102748,991,5,completed,0,2
102748,1258,6,completed,1,2
102748,1201,7,completed,1,2
102739,1090,0,completed,1,1
102739,1455,1,completed,0,1
102739,1242,2,completed,0,1
102739,1091,3,completed,1,1
102739,173,4,completed,0,1
102748,1197,8,completed,1,2
102748,709,9,completed,0,2
103729,1388,0,completed,1,1
103729,1390,1,completed,1,1
103729,1402,2,completed,1,1
103729,768,3,completed,0,1
103729,564,4,completed,0,1
102753,1403,5,completed,1,2
102753,1396,6,completed,1,2
102753,1392,7,completed,1,2
103740,1289,5,completed,1,2
103740,1282,6,completed,1,2
102753,1404,8,completed,1,2
102753,1716,9,completed,0,2
102755,1282,5,completed,1,2
102755,1290,6,completed,1,2
102755,999,7,completed,0,2
103740,1290,7,completed,1,2
103740,236,8,completed,0,2
103740,1464,9,completed,0,2
102755,1464,8,completed,0,2
102755,211,9,completed,0,2
102745,241,0,completed,0,1
102745,167,1,completed,0,1
102745,1093,2,completed,1,1
102745,1243,3,completed,1,1
102745,1094,4,completed,1,1
103743,1290,5,completed,1,2
103743,1279,6,completed,1,2
103743,1291,7,completed,1,2
103743,1604,8,completed,0,2
103743,1717,9,completed,0,2
103747,1395,5,completed,1,2
103747,1391,6,completed,1,2
103747,235,7,completed,0,2
103747,1396,8,completed,1,2
103747,1393,9,completed,1,2
101739,1277,5,completed,1,2
101739,1289,6,completed,1,2
102748,220,0,completed,0,1
102748,1455,1,completed,0,1
102748,1256,2,completed,1,1
102748,1686,3,completed,0,1
102748,1107,4,completed,1,1
103740,1274,0,completed,1,1
103740,1275,1,completed,1,1
103740,1281,2,completed,1,1
103740,169,3,completed,0,1
103740,1277,4,completed,1,1
101739,1290,7,completed,1,2
101739,31,8,completed,0,2
101739,1283,9,completed,1,2
102753,1390,0,completed,1,1
102753,1402,1,completed,1,1
102753,1395,2,completed,1,1
102753,764,3,completed,0,1
102753,1391,4,completed,1,1
102755,1274,0,completed,1,1
102755,1091,1,completed,0,1
102755,1281,2,completed,1,1
102755,1277,3,completed,1,1
102755,1289,4,completed,1,1
103743,1281,0,completed,1,1
103743,1277,1,completed,1,1
103743,1289,2,completed,1,1
103743,1282,3,completed,1,1
103743,1067,4,completed,0,1
103747,48,0,completed,0,1
103747,1388,1,completed,1,1
103747,1389,2,completed,1,1
103747,1402,3,completed,1,1
103747,1491,4,completed,0,1
101739,1274,0,completed,1,1
101739,1275,1,completed,1,1
101739,985,2,completed,0,1
101739,1281,3,completed,1,1
101739,4,4,completed,0,1
101747,1200,5,completed,1,2
101747,1246,6,completed,1,2
101747,1196,7,completed,1,2
101747,1260,8,completed,1,2
101747,562,9,completed,0,2
102769,1403,5,completed,1,2
102769,1396,6,completed,1,2
102769,397,7,completed,0,2
102769,1404,8,completed,1,2
102769,1323,9,completed,0,2
100779,1066,5,completed,0,2
100779,1431,6,completed,0,2
100779,1427,7,completed,0,2
100779,38,8,completed,0,2
103761,1070,5,completed,0,2
103761,1286,6,completed,0,2
100779,14,9,completed,0,2
101752,1322,5,completed,1,2
101752,1695,6,completed,0,2
103761,1261,7,completed,1,2
103761,1720,8,completed,0,2
103761,1262,9,completed,1,2
100782,1194,5,completed,0,2
100782,714,6,completed,0,2
100782,1481,7,completed,0,2
100782,398,8,completed,0,2
101747,1094,0,completed,1,1
101747,1256,1,completed,1,1
101747,1602,2,completed,0,1
101747,274,3,completed,0,1
101747,1059,4,completed,0,1
101752,300,7,completed,0,2
101752,1486,8,completed,0,2
101752,477,9,completed,0,2
100782,77,9,completed,0,2
100785,1581,5,completed,0,2
100785,1283,6,completed,1,2
100785,1700,7,completed,0,2
100785,256,8,completed,0,2
100785,476,9,completed,0,2
101752,385,0,completed,0,1
101752,1673,1,completed,0,1
101752,1328,2,completed,1,1
101752,1484,3,completed,0,1
101752,991,4,completed,0,1
102769,1388,0,completed,1,1
102769,1389,1,completed,1,1
102769,1402,2,completed,1,1
102769,266,3,completed,0,1
102769,1395,4,completed,1,1
102781,1329,5,completed,1,2
102781,1318,6,completed,1,2
102781,866,7,completed,0,2
103761,550,0,completed,0,1
103761,1193,1,completed,1,1
103761,82,2,completed,0,1
103761,1256,3,completed,1,1
103761,1252,4,completed,1,1
100779,1090,0,completed,1,1
100779,1588,1,completed,0,1
100779,1091,2,completed,1,1
100779,985,3,completed,0,1
100779,1095,4,completed,0,1
101759,169,5,completed,0,2
101759,1054,6,completed,0,2
102781,1331,8,completed,1,2
102781,1324,9,completed,1,2
100788,1395,5,completed,1,2
100788,1391,6,completed,1,2
100788,72,7,completed,0,2
100788,1392,8,completed,1,2
101759,8,7,completed,0,2
101759,1492,8,completed,0,2
101759,1329,9,completed,1,2
102783,258,5,completed,0,2
102783,1395,6,completed,0,2
102783,1095,7,completed,1,2
100782,1090,0,completed,1,1
100782,1091,1,completed,1,1
100782,1672,2,completed,0,1
100782,204,3,completed,0,1
100782,1328,4,completed,0,1
100788,1404,9,completed,1,2
102783,902,8,completed,0,2
102783,1200,9,completed,1,2
101762,1403,5,completed,0,2
101762,1207,6,completed,1,2
101762,38,7,completed,0,2
101762,1208,8,completed,1,2
101762,1201,9,completed,1,2
100785,1274,0,completed,1,1
100785,1275,1,completed,1,1
100785,1277,2,completed,1,1
100785,1289,3,completed,1,1
100785,1290,4,completed,1,1
101759,1314,0,completed,1,1
101759,471,1,completed,0,1
101759,1316,2,completed,1,1
101759,298,3,completed,0,1
101759,1579,4,completed,0,1
102781,1314,0,completed,1,1
102781,22,1,completed,0,1
102781,1316,2,completed,1,1
102781,1321,3,completed,1,1
102781,1686,4,completed,0,1
103784,1207,5,completed,1,2
103784,171,6,completed,0,2
100788,1423,0,completed,0,1
100788,1389,1,completed,1,1
100788,1390,2,completed,1,1
100788,1402,3,completed,1,1
100788,258,4,completed,0,1
101762,1477,0,completed,0,1
101762,385,1,completed,0,1
101762,1094,2,completed,1,1
101762,1721,3,completed,0,1
101762,1245,4,completed,1,1
103784,1676,7,completed,0,2
103784,1247,8,completed,1,2
103784,1717,9,completed,0,2
100800,1316,5,completed,1,2
100800,1321,6,completed,1,2
100800,1038,7,completed,0,2
100800,1481,8,completed,0,2
102783,1192,0,completed,1,1
102783,1093,1,completed,1,1
102783,1672,2,completed,0,1
102783,167,3,completed,0,1
102783,1094,4,completed,1,1
100800,175,9,completed,0,2
101772,12,5,completed,0,2
101772,713,6,completed,0,2
101772,1584,7,completed,0,2
101772,564,8,completed,0,2
101772,235,9,completed,0,2
103784,204,0,completed,0,1
103784,29,1,completed,0,1
103784,1249,2,completed,1,1
103784,1199,3,completed,1,1
103784,1107,4,completed,1,1
100806,1391,5,completed,1,2
100806,274,6,completed,0,2
100806,1403,7,completed,1,2
100806,1706,8,completed,0,2
100806,1396,9,completed,1,2
100807,1289,5,completed,1,2
100807,1282,6,completed,1,2
100807,9,7,completed,0,2
100807,475,8,completed,0,2
101772,1090,0,completed,1,1
101772,1091,1,completed,1,1
101772,285,2,completed,0,1
101772,563,3,completed,0,1
101772,396,4,completed,0,1
102802,902,5,completed,0,2
102802,1095,6,completed,0,2
102802,1289,7,completed,0,2
100800,1388,0,completed,0,1
100800,1314,1,completed,1,1
100800,5,2,completed,0,1
100800,1315,3,completed,1,1
100800,2,4,completed,0,1
100807,1290,9,completed,1,2
102802,1403,8,completed,0,2
102802,1715,9,completed,0,2
101783,1458,5,completed,0,2
101783,64,6,completed,0,2
100810,1282,5,completed,0,2
100810,1675,6,completed,0,2
100810,26,7,completed,0,2
100810,565,8,completed,0,2
101783,1472,7,completed,0,2
101783,1487,8,completed,0,2
101783,66,9,completed,0,2
102805,287,5,completed,0,2
102805,1068,6,completed,0,2
102805,184,7,completed,0,2
100810,1291,9,completed,0,2
102805,1292,8,completed,0,2
102805,1001,9,completed,0,2
103798,1107,5,completed,1,2
103798,1096,6,completed,1,2
103798,1097,7,completed,1,2
103798,909,8,completed,0,2
103798,1103,9,completed,1,2
103799,252,5,completed,0,2
103799,1402,6,completed,0,2
100806,1389,0,completed,1,1
100806,1478,1,completed,0,1
100806,50,2,completed,0,1
100806,1390,3,completed,1,1
100806,1395,4,completed,1,1
101788,29,5,completed,0,2
101788,169,6,completed,0,2
102809,651,5,completed,0,2
102809,1099,6,completed,0,2
102809,1580,7,completed,0,2
103799,36,7,completed,0,2
103799,864,8,completed,0,2
103799,83,9,completed,0,2
100807,22,0,completed,0,1
100807,1274,1,completed,1,1
100807,1275,2,completed,1,1
100807,392,3,completed,0,1
100807,1277,4,completed,1,1
101783,1090,0,completed,1,1
101783,68,1,completed,0,1
101783,1091,2,completed,1,1
101783,82,3,completed,0,1
101783,913,4,completed,0,1
101788,223,7,completed,0,2
101788,1470,8,completed,0,2
101788,13,9,completed,0,2
102809,991,8,completed,0,2
102809,707,9,completed,0,2
102802,1090,0,completed,1,1
102802,1091,1,completed,1,1
102802,70,2,completed,0,1
102802,180,3,completed,0,1
102802,1426,4,completed,0,1
100810,1090,0,completed,1,1
100810,1093,1,completed,0,1
100810,1091,2,completed,1,1
100810,390,3,completed,0,1
100810,1065,4,completed,0,1
103798,1192,0,completed,1,1
103798,1094,1,completed,1,1
103798,253,2,completed,0,1
103798,1256,3,completed,1,1
103798,1245,4,completed,1,1
101788,1090,0,completed,1,1
101788,1091,1,completed,1,1
101788,2,2,completed,0,1
101788,1094,3,completed,0,1
101788,1316,4,completed,0,1
102805,761,0,completed,0,1
102805,1090,1,completed,1,1
102805,1091,2,completed,1,1
102805,1328,3,completed,0,1
102805,713,4,completed,0,1
103799,861,0,completed,0,1
103799,1477,1,completed,0,1
103799,983,2,completed,0,1
103799,1090,3,completed,1,1
103799,1091,4,completed,1,1
102818,62,5,completed,0,2
102818,1281,6,completed,1,2
102818,1277,7,completed,1,2
103812,1207,5,completed,1,2
103812,1604,6,completed,0,2
100825,243,5,completed,0,2
100825,1463,6,completed,0,2
100825,1323,7,completed,1,2
100825,1432,8,completed,0,2
102809,1090,0,completed,1,1
102809,49,1,completed,0,1
102809,1093,2,completed,0,1
102809,1091,3,completed,1,1
102809,204,4,completed,0,1
102818,1289,8,completed,1,2
102818,1695,9,completed,0,2
103812,1197,7,completed,1,2
103812,277,8,completed,0,2
103812,1203,9,completed,1,2
100825,1331,9,completed,1,2
100827,775,5,completed,0,2
100827,209,6,completed,0,2
100827,1256,7,completed,0,2
100827,664,8,completed,0,2
101808,765,5,completed,0,2
101808,77,6,completed,0,2
100827,1200,9,completed,0,2
101808,909,7,completed,0,2
101808,1202,8,completed,1,2
101808,1483,9,completed,0,2
100829,1391,5,completed,1,2
100829,1396,6,completed,1,2
100829,1463,7,completed,0,2
100829,664,8,completed,0,2
100829,1392,9,completed,1,2
103812,1051,0,completed,0,1
103812,1092,1,completed,1,1
103812,1192,2,completed,1,1
103812,1243,3,completed,1,1
103812,714,4,completed,0,1
103818,914,5,completed,0,2
103818,181,6,completed,0,2
103818,1322,7,completed,1,2
103818,1282,8,completed,0,2
103818,1323,9,completed,1,2
100825,1315,0,completed,1,1
100825,222,1,completed,0,1
100825,651,2,completed,0,1
100825,1678,3,completed,0,1
100825,986,4,completed,0,1
101808,1099,0,completed,1,1
101808,1256,1,completed,1,1
101808,1207,2,completed,1,1
101808,1695,3,completed,0,1
101808,1096,4,completed,1,1
101814,1321,5,completed,1,2
101814,478,6,completed,0,2
102818,983,0,completed,0,1
102818,1274,1,completed,1,1
102818,1275,2,completed,1,1
102818,1709,3,completed,0,1
102818,70,4,completed,0,1
101814,1054,7,completed,0,2
101814,1318,8,completed,1,2
101814,53,9,completed,0,2
100827,1090,0,completed,1,1
100827,252,1,completed,0,1
100827,1091,2,completed,1,1
100827,650,3,completed,0,1
100827,1065,4,completed,0,1
100829,1389,0,completed,1,1
100829,1390,1,completed,1,1
100829,1402,2,completed,1,1
100829,1395,3,completed,1,1
100829,1206,4,completed,0,1
103818,1314,0,completed,1,1
103818,1328,1,completed,1,1
103818,386,2,completed,0,1
103818,25,3,completed,0,1
103818,1049,4,completed,0,1
101814,5,0,completed,0,1
101814,1315,1,completed,1,1
101814,1052,2,completed,0,1
101814,1389,3,completed,0,1
101814,29,4,completed,0,1
101820,1710,5,completed,0,2
101820,914,6,completed,0,2
103828,1066,5,completed,0,2
103828,1323,6,completed,1,2
101820,769,7,completed,0,2
101820,21,8,completed,0,2
101820,1680,9,completed,0,2
102840,1329,5,completed,1,2
102840,714,6,completed,0,2
102840,1318,7,completed,1,2
103828,1319,7,completed,1,2
103828,1061,8,completed,0,2
103828,1320,9,completed,1,2
102840,1330,8,completed,1,2
102840,1319,9,completed,1,2
100845,1438,5,completed,0,2
100845,1283,6,completed,1,2
100845,480,7,completed,0,2
100845,1291,8,completed,1,2
100845,1280,9,completed,1,2
100847,1290,5,completed,1,2
100847,1283,6,completed,1,2
100847,1279,7,completed,1,2
100847,1291,8,completed,1,2
101820,1090,0,completed,1,1
101820,1707,1,completed,0,1
101820,1091,2,completed,1,1
101820,563,3,completed,0,1
101820,1584,4,completed,0,1
103836,236,5,completed,0,2
103836,1331,6,completed,1,2
100847,1681,9,completed,0,2
101826,652,5,completed,0,2
101826,1715,6,completed,0,2
103828,1314,0,completed,1,1
103828,203,1,completed,0,1
103828,1328,2,completed,1,1
103828,243,3,completed,0,1
103828,1710,4,completed,0,1
103836,276,7,completed,0,2
103836,1259,8,completed,0,2
103836,1333,9,completed,1,2
101826,1258,7,completed,1,2
101826,1102,8,completed,1,2
101826,1677,9,completed,0,2
100851,1469,5,completed,0,2
100851,1277,6,completed,1,2
